"ID" "Annual_TMP" "state_0" "state_1" "interval"
"36189" 425137 3.725 "T" "T" 5
"36190" 425164 4.02533332506816 "M" "M" 5
"36191" 425165 4.13799999554952 "M" "M" 5
"36192" 425168 4.26699998378754 "M" "M" 5
"36193" 425169 3.91233334541321 "B" "B" 5
"36194" 425177 3.84966666698456 "T" "T" 5
"36195" 425199 4.0100000222524 "M" "M" 5
"36196" 425206 3.72933334509532 "B" "B" 5
"36197" 425219 3.80133335590363 "T" "T" 5
"36198" 425222 3.93166666030884 "T" "T" 5
"36199" 425224 3.76233336925506 "B" "B" 5
"36200" 425226 3.80133335590363 "T" "T" 5
"36201" 425235 3.83566667238871 "T" "T" 5
"36202" 425260 4.14599999586741 "M" "T" 5
"36203" 425285 3.98166664441427 "M" "M" 5
"36204" 425291 4.05533328851064 "T" "T" 5
"36205" 425315 3.74033335049947 "B" "B" 5
"36206" 425372 3.60199999014537 "B" "B" 5
"36207" 425388 3.63099999427795 "M" "M" 5
"36208" 425444 3.67299998601278 "T" "T" 5
"36209" 425446 3.67299998601278 "T" "T" 5
"36210" 425469 3.65599997838338 "B" "M" 5
"36211" 425473 3.52500001589457 "M" "M" 5
"36212" 425480 3.74366671244304 "M" "M" 5
"36213" 425536 3.88333338101705 "T" "T" 5
"36214" 425543 3.92999999523163 "B" "B" 5
"36215" 425573 3.96133337020874 "M" "M" 5
"36216" 425627 4.16033334732056 "M" "T" 5
"36217" 425631 3.44166666666666 "B" "B" 5
"36218" 425651 3.71666669845581 "T" "T" 5
"36219" 425683 3.44966667493185 "M" "M" 5
"36220" 425714 3.97099998792013 "R" "B" 5
"36221" 425718 4.13866663773855 "T" "T" 5
"36222" 425721 3.58699996471405 "T" "T" 5
"36223" 425762 3.52099999586741 "T" "T" 5
"36224" 425763 3.57066668669383 "M" "M" 5
"36225" 425765 3.54000000158946 "B" "B" 5
"36226" 425842 3.91000001430511 "B" "B" 5
"36227" 425843 3.5516666650772 "M" "M" 5
"36228" 425849 3.58699996471405 "M" "B" 5
"36229" 425850 3.44166666666666 "M" "B" 5
"36230" 425851 3.43599999745687 "B" "B" 5
"36231" 425998 3.76166667938232 "B" "B" 5
"36232" 426014 3.40933335622152 "B" "B" 5
"36233" 426022 3.53133333524068 "M" "M" 5
"36234" 426029 3.89500000476837 "T" "T" 5
"36235" 426089 3.56433332761129 "T" "T" 5
"36236" 426093 3.71633331775665 "M" "T" 5
"36237" 426123 3.43300001621246 "B" "B" 5
"36238" 426124 3.61366666952769 "T" "T" 5
"36239" 426128 3.30599999030431 "B" "B" 5
"36240" 426141 3.42566670576731 "B" "B" 5
"36241" 426146 3.56799998283386 "M" "M" 5
"36242" 426164 3.68533334732056 "B" "B" 5
"36243" 426193 3.60866665840149 "T" "T" 5
"36244" 426230 3.54866666793823 "T" "T" 5
"36245" 426242 3.43300001621246 "B" "B" 5
"36246" 426293 3.58533331553142 "B" "M" 5
"36247" 426295 3.52100001970927 "M" "M" 5
"36248" 426312 3.52033332983653 "T" "T" 5
"36249" 426332 3.44166669845581 "T" "T" 5
"36250" 426344 3.54200000762939 "B" "B" 5
"36251" 426351 3.41299997965495 "B" "B" 5
"36252" 426353 3.52033332983653 "T" "T" 5
"36253" 426368 3.34666668176651 "R" "B" 5
"36254" 426393 3.40499999523163 "B" "B" 5
"36255" 426417 3.67466666698455 "B" "B" 5
"36256" 426485 3.55166664918264 "M" "M" 5
"36257" 426488 3.64733335177104 "T" "T" 5
"36258" 426490 3.68700000445048 "M" "M" 5
"36259" 426560 3.35400003194809 "B" "B" 5
"36260" 426561 3.38866670529048 "B" "B" 5
"36261" 426567 3.571333305041 "T" "T" 5
"36262" 426610 3.04800003767014 "B" "B" 5
"36263" 426632 3.27599997917811 "B" "B" 5
"36264" 426647 3.18399998744329 "B" "B" 5
"36265" 426653 3.38566666444143 "B" "B" 5
"36266" 426665 3.22600002288819 "B" "B" 5
"36267" 426680 3.19266666173935 "T" "T" 5
"36268" 426722 2.855333340168 "B" "B" 5
"36269" 426745 2.90833336909612 "B" "B" 5
"36270" 426749 3.25499999125799 "B" "B" 5
"36271" 426809 3.28566669225692 "B" "B" 5
"36272" 426816 2.7846666375796 "M" "M" 5
"36273" 426924 3.02233332395554 "B" "B" 5
"36274" 426925 3.34100000460943 "B" "B" 5
"36275" 426927 3.28566669225692 "B" "B" 5
"36276" 426964 2.855333340168 "B" "B" 5
"36277" 426965 2.8786666671435 "T" "T" 5
"36278" 427044 3.81099999745686 "B" "B" 5
"36279" 427223 6.73066670099894 "T" "T" 5
"36280" 427267 4.29466664791107 "T" "T" 5
"36281" 427405 4.71733335653941 "T" "T" 5
"36282" 427550 4.55166666507721 "T" "T" 5
"36283" 427586 4.66466668446859 "T" "T" 5
"36284" 427868 4.64899997711182 "M" "M" 5
"36285" 428314 5.98033326466878 "T" "T" 5
"36286" 428717 4.79266672134399 "T" "T" 5
"36287" 428752 5.44133332570394 "T" "T" 5
"36288" 428906 6.87900002797445 "T" "T" 5
"36289" 428938 7.02066672643025 "T" "T" 5
"36290" 429077 6.59366668065389 "T" "T" 5
"36291" 429550 5.93566667238871 "T" "T" 5
"36292" 429674 6.91966660817465 "B" "B" 5
"36293" 429763 7.03166661262513 "T" "T" 5
"36294" 429808 4.9869999885559 "T" "T" 5
"36295" 430013 6.63899997075399 "T" "T" 5
"36296" 430467 7.34399997393291 "T" "T" 5
"36297" 430662 4.91833329200744 "T" "T" 5
"36298" 430671 5.63499995867411 "T" "T" 5
"36299" 430703 4.97099995613098 "T" "T" 5
"36300" 430708 4.77600004673005 "T" "T" 5
"36301" 430758 5.15533335208892 "T" "T" 5
"36302" 431025 4.87700000603994 "T" "T" 5
"36303" 431100 4.86799998283387 "T" "T" 5
"36304" 437367 3.33033332427342 "B" "B" 5
"36305" 470378 9.43066668510437 "T" "T" 5
"36306" 488005 5.98466668128968 "T" "T" 5
"36307" 488094 6.04599998792012 "M" "M" 5
"36308" 488170 3.85433332920074 "M" "M" 5
"36309" 488204 4.26333331267039 "T" "T" 5
"36310" 488284 4.42200000286102 "M" "M" 5
"36311" 488299 2.96099999348322 "M" "M" 5
"36312" 488316 4.36800004641215 "M" "M" 5
"36313" 488575 3.70733331044515 "B" "B" 5
"36314" 488578 3.50633330345154 "B" "B" 5
"36315" 488597 7.42700007756551 "T" "T" 5
"36316" 488667 6.3056666692098 "T" "T" 5
"36317" 488750 7.5403333346049 "T" "T" 5
"36318" 488781 7.53233338991801 "T" "T" 5
"36319" 488840 7.84433339436849 "T" "T" 5
"36320" 488880 8.7800000667572 "T" "T" 5
"36321" 489015 6.23433332443237 "T" "T" 5
"36322" 521838 9.79933331807455 "T" "T" 5
"36323" 521882 9.85433320999146 "T" "T" 5
"36324" 521927 9.89133335749309 "T" "T" 5
"36325" 522062 9.43733329772949 "T" "T" 5
"36326" 522074 9.45766671498616 "T" "T" 5
"36327" 522130 9.33933334350586 "T" "T" 5
"36328" 522167 9.14999993642171 "T" "T" 5
"36329" 522177 8.90833331743876 "T" "T" 5
"36330" 522188 9.11366666158041 "T" "T" 5
"36331" 522322 9.70799999237061 "T" "T" 5
"36332" 522428 9.08066673278809 "T" "T" 5
"36333" 522459 9.4660000483195 "M" "T" 5
"36334" 522571 9.2803334236145 "T" "T" 5
"36335" 522594 9.84766667683919 "T" "T" 5
"36336" 522657 9.28933331171672 "T" "T" 5
"36337" 522661 9.25633325576782 "T" "T" 5
"36338" 522662 9.16933336257934 "T" "T" 5
"36339" 522663 9.52133334477742 "T" "T" 5
"36340" 522725 8.65033330917358 "T" "T" 5
"36341" 522759 9.14666652679443 "T" "T" 5
"36342" 522884 9.52333335876465 "T" "T" 5
"36343" 522888 9.06966656049093 "T" "T" 5
"36344" 522925 9.81733328501383 "T" "T" 5
"36345" 522957 9.29199997584025 "T" "T" 5
"36346" 522960 9.32666673660279 "T" "T" 5
"36347" 523392 9.94833329518635 "T" "T" 5
"36348" 523723 9.97933330535889 "T" "T" 5
"36349" 523724 9.76266673405965 "T" "T" 5
"36350" 523824 9.94666662216185 "T" "T" 5
"36351" 523951 9.46933323542277 "T" "T" 5
"36352" 524486 9.82766653696698 "T" "T" 5
"36353" 549166 9.20400009155274 "T" "T" 5
"36354" 549210 8.56833332379659 "T" "T" 5
"36355" 549246 9.30600004196167 "T" "T" 5
"36356" 549262 9.69233325322469 "T" "T" 5
"36357" 549264 9.73500006993611 "T" "T" 5
"36358" 549265 9.69233325322469 "T" "T" 5
"36359" 549390 9.34900000890096 "T" "T" 5
"36360" 549404 9.60766661961873 "T" "T" 5
"36361" 549446 8.79400003751119 "T" "T" 5
"36362" 549449 9.08033336003621 "T" "T" 5
"36363" 549451 9.999666595459 "T" "T" 5
"36364" 549452 9.54833335876465 "T" "T" 5
"36365" 549453 9.70799999237061 "T" "T" 5
"36366" 549456 9.92333348592122 "T" "T" 5
"36367" 549459 9.98966665267942 "T" "T" 5
"36368" 549466 9.83400001525878 "T" "T" 5
"36369" 549469 9.75033340454102 "T" "T" 5
"36370" 549486 8.95966663360596 "T" "T" 5
"36371" 549490 9.91800009409588 "T" "T" 5
"36372" 549540 9.72499996821086 "T" "T" 5
"36373" 549567 8.43666666348775 "T" "T" 5
"36374" 549577 9.70533339182536 "T" "T" 5
"36375" 549578 9.91766672134401 "T" "T" 5
"36376" 549631 9.80200004577636 "T" "T" 5
"36377" 549634 9.81066668828328 "T" "T" 5
"36378" 554428 9.43566672007243 "T" "T" 5
"36379" 554429 9.35133339564005 "T" "T" 5
"36380" 554461 7.95 "T" "T" 5
"36381" 554515 8.96266657511394 "T" "T" 5
"36382" 554531 9.82599989573161 "T" "T" 5
"36383" 554541 8.94966665903727 "T" "T" 5
"36384" 554545 9.16433327992757 "T" "T" 5
"36385" 554550 9.53899997075399 "T" "T" 5
"36386" 554553 8.51866664886474 "T" "T" 5
"36387" 554716 8.12833333015442 "T" "T" 5
"36388" 554717 7.77600003878275 "T" "T" 5
"36389" 554722 7.86466663678487 "T" "T" 5
"36390" 554741 7.95033342043559 "T" "T" 5
"36391" 554743 8.43766662279764 "T" "T" 5
"36392" 554746 7.86466663678487 "T" "T" 5
"36393" 554747 8.69233331680298 "T" "T" 5
"36394" 554749 7.75233322779338 "T" "T" 5
"36395" 554825 8.28266666730245 "T" "T" 5
"36396" 554830 9.31666663487752 "T" "T" 5
"36397" 554831 8.86066659291586 "T" "T" 5
"36398" 554832 7.85333328247071 "T" "T" 5
"36399" 554838 8.17266670862833 "T" "T" 5
"36400" 554887 9.58266661961873 "T" "T" 5
"36401" 554888 8.5326666990916 "T" "T" 5
"36402" 554891 9.56699997584025 "T" "T" 5
"36403" 554897 8.92166662216187 "T" "T" 5
"36404" 554905 9.12166662216186 "T" "T" 5
"36405" 554914 8.9046667098999 "T" "T" 5
"36406" 554917 9.02066661516825 "T" "T" 5
"36407" 555039 9.48666671117147 "T" "T" 5
"36408" 555046 9.14566659927368 "T" "T" 5
"36409" 555048 9.79233328501384 "T" "T" 5
"36410" 555116 9.2506667137146 "T" "T" 5
"36411" 555122 9.19466676712036 "T" "T" 5
"36412" 555124 9.46899998982748 "T" "T" 5
"36413" 555126 9.75033330917358 "T" "T" 5
"36414" 555137 9.98966665267944 "T" "T" 5
"36415" 556055 8.871333360672 "T" "T" 5
"36416" 556071 8.63866667747498 "T" "T" 5
"36417" 556075 8.75199998219808 "T" "T" 5
"36418" 556077 8.62933333714804 "T" "T" 5
"36419" 556085 8.70533340771993 "T" "T" 5
"36420" 556106 8.11900006930034 "T" "T" 5
"36421" 556114 8.19966662724812 "T" "T" 5
"36422" 556119 8.51533327102661 "T" "T" 5
"36423" 556120 8.70533340771993 "T" "T" 5
"36424" 557300 6.46033334732055 "T" "T" 5
"36425" 557307 6.80800000826518 "T" "T" 5
"36426" 557311 7.32899994850159 "T" "T" 5
"36427" 557320 6.95266669591268 "T" "T" 5
"36428" 557325 7.40466674168905 "T" "T" 5
"36429" 557328 7.46699995994568 "T" "T" 5
"36430" 557335 6.66300005912781 "T" "T" 5
"36431" 557339 6.85733329455057 "T" "T" 5
"36432" 557342 7.21133343378702 "T" "T" 5
"36433" 557344 7.23333325386047 "T" "T" 5
"36434" 557349 6.86133327484131 "T" "T" 5
"36435" 557351 6.55466664632161 "T" "T" 5
"36436" 557381 6.93233337402344 "T" "T" 5
"36437" 557382 7.73266665140788 "T" "T" 5
"36438" 557385 7.46899992624919 "T" "T" 5
"36439" 557391 7.61533330281576 "T" "T" 5
"36440" 557393 7.06766659418742 "T" "T" 5
"36441" 557396 7.8010000705719 "T" "T" 5
"36442" 557397 7.46700002352397 "T" "T" 5
"36443" 557466 7.33466669718424 "T" "T" 5
"36444" 557467 6.89566661516825 "T" "T" 5
"36445" 557481 7.54033336639405 "T" "T" 5
"36446" 557482 7.65333331425985 "T" "T" 5
"36447" 557483 7.54033336639405 "T" "T" 5
"36448" 557484 7.16100002924601 "T" "T" 5
"36449" 557486 6.89566661516825 "T" "T" 5
"36450" 557490 7.57733340263367 "T" "T" 5
"36451" 557491 7.34766661326091 "T" "T" 5
"36452" 557492 6.82733337084452 "T" "T" 5
"36453" 557502 7.49466667175292 "T" "T" 5
"36454" 557504 7.57733340263367 "T" "T" 5
"36455" 557513 7.28166667620341 "T" "T" 5
"36456" 557514 7.27900001207987 "T" "T" 5
"36457" 557564 8.02733329137167 "T" "T" 5
"36458" 557567 8.31266673405965 "T" "T" 5
"36459" 557572 8.13766659100851 "T" "T" 5
"36460" 557573 8.33833335240681 "T" "T" 5
"36461" 557582 7.68800002733867 "T" "T" 5
"36462" 557583 7.86666669845581 "T" "T" 5
"36463" 557584 8.22799995740255 "T" "T" 5
"36464" 557587 8.03966663678487 "T" "T" 5
"36465" 557593 7.89966656366984 "T" "T" 5
"36466" 557594 8.03966663678487 "T" "T" 5
"36467" 557658 7.19566667874654 "T" "T" 5
"36468" 557660 7.55800000826518 "T" "T" 5
"36469" 557663 7.51833330790202 "T" "T" 5
"36470" 557667 7.48266668319702 "T" "T" 5
"36471" 557671 7.5103333791097 "T" "T" 5
"36472" 557673 7.23699998855591 "T" "T" 5
"36473" 557676 7.24933334986369 "T" "T" 5
"36474" 557679 7.0163332939148 "T" "T" 5
"36475" 557681 7.42366671562195 "T" "T" 5
"36476" 557683 7.66766670544942 "T" "T" 5
"36477" 557695 7.14633337656656 "T" "T" 5
"36478" 557696 7.56266660690308 "T" "T" 5
"36479" 557697 7.42900001207988 "T" "T" 5
"36480" 557698 7.48100001017252 "M" "M" 5
"36481" 557700 7.24133334159851 "T" "T" 5
"36482" 557701 7.0163332939148 "T" "T" 5
"36483" 557755 7.4503333568573 "T" "T" 5
"36484" 557756 7.64733338356018 "T" "T" 5
"36485" 557758 7.47366668383281 "T" "T" 5
"36486" 557820 8.10533326466878 "T" "T" 5
"36487" 557826 8.19000004132588 "T" "T" 5
"36488" 557831 8.50333339373271 "T" "T" 5
"36489" 557832 8.54399995803833 "T" "T" 5
"36490" 557833 8.96433340708415 "T" "T" 5
"36491" 557835 7.87666664123535 "T" "T" 5
"36492" 557836 8.80199980735779 "T" "T" 5
"36493" 557840 7.96633332570394 "T" "T" 5
"36494" 557842 9.0870000521342 "M" "M" 5
"36495" 557844 8.68433322906494 "T" "T" 5
"36496" 557852 8.85799994468689 "T" "T" 5
"36497" 557853 8.8846666653951 "T" "T" 5
"36498" 557859 8.49566669464111 "T" "T" 5
"36499" 557860 8.06166655222575 "T" "T" 5
"36500" 557869 8.1623334089915 "T" "T" 5
"36501" 557874 8.1623334089915 "T" "T" 5
"36502" 557929 7.76866663297018 "T" "T" 5
"36503" 557930 8.8403333346049 "T" "T" 5
"36504" 557931 7.76866663297018 "T" "T" 5
"36505" 557934 8.25466666221618 "T" "T" 5
"36506" 557941 8.28133336702982 "T" "T" 5
"36507" 557950 8.6423333009084 "T" "T" 5
"36508" 557952 8.54466679890951 "T" "T" 5
"36509" 557954 7.64933330217997 "T" "T" 5
"36510" 558013 7.79666660626729 "T" "T" 5
"36511" 558016 7.31900002161662 "T" "T" 5
"36512" 558017 7.94866665204366 "T" "T" 5
"36513" 558020 8.40066668192545 "T" "T" 5
"36514" 558022 7.73833332061768 "T" "T" 5
"36515" 558023 8.65733324686686 "T" "T" 5
"36516" 558025 8.87599991162618 "T" "T" 5
"36517" 558031 8.47833337783814 "T" "T" 5
"36518" 558034 8.20800002415975 "T" "T" 5
"36519" 558043 8.08233329455058 "T" "T" 5
"36520" 558046 8.58433337211608 "T" "T" 5
"36521" 558049 8.082000096639 "T" "T" 5
"36522" 558053 7.4496666431427 "T" "T" 5
"36523" 558068 7.51533336639404 "T" "T" 5
"36524" 558116 8.04866665204366 "T" "T" 5
"36525" 558118 8.564333264033 "T" "T" 5
"36526" 558120 7.54433337847392 "T" "T" 5
"36527" 558122 8.12799997329711 "T" "T" 5
"36528" 558124 7.80099992752075 "T" "T" 5
"36529" 558125 8.46599992116293 "T" "T" 5
"36530" 558126 8.07400000890096 "T" "T" 5
"36531" 558127 9.25333325068156 "T" "T" 5
"36532" 558139 8.44633332888285 "T" "T" 5
"36533" 558146 8.37266672452291 "T" "T" 5
"36534" 558151 9.4086667060852 "T" "T" 5
"36535" 558152 8.37266672452291 "T" "T" 5
"36536" 558153 8.04866665204366 "T" "T" 5
"36537" 558154 7.51566677093506 "T" "T" 5
"36538" 558156 8.20533329645793 "T" "T" 5
"36539" 558157 8.09233339627584 "T" "T" 5
"36540" 558220 7.89466667175293 "T" "T" 5
"36541" 558229 7.06599996884664 "T" "T" 5
"36542" 558243 6.8863332748413 "T" "T" 5
"36543" 558244 7.36266671816508 "M" "M" 5
"36544" 558248 7.60533339182536 "T" "T" 5
"36545" 558251 7.00799992879232 "T" "T" 5
"36546" 558252 7.556999985377 "T" "T" 5
"36547" 558255 7.04766672452291 "T" "T" 5
"36548" 558257 6.66899998982747 "T" "T" 5
"36549" 558313 7.63433334032695 "T" "T" 5
"36550" 558314 7.35033334096273 "T" "T" 5
"36551" 558317 7.51766664187114 "T" "T" 5
"36552" 558322 7.43566670417786 "T" "T" 5
"36553" 558325 7.75433338483174 "T" "T" 5
"36554" 558326 7.81366664568584 "T" "T" 5
"36555" 558329 7.26833333969116 "T" "T" 5
"36556" 558386 7.96500004132589 "T" "T" 5
"36557" 558388 7.54700005849203 "T" "T" 5
"36558" 558389 7.96500004132589 "T" "T" 5
"36559" 558391 8.33666671117147 "T" "M" 5
"36560" 558395 7.40833326975505 "T" "T" 5
"36561" 558401 7.97800003687541 "T" "T" 5
"36562" 558407 8.5326666990916 "T" "T" 5
"36563" 558480 7.84366671244304 "T" "T" 5
"36564" 558481 8.84400005340576 "T" "T" 5
"36565" 558483 7.73966668446858 "T" "T" 5
"36566" 558484 9.35199991861979 "T" "T" 5
"36567" 558486 7.84700001080831 "T" "T" 5
"36568" 558490 7.65333331425985 "T" "T" 5
"36569" 558502 7.80866665840149 "T" "T" 5
"36570" 558504 9.04466673533122 "T" "T" 5
"36571" 558506 8.29733331998189 "T" "T" 5
"36572" 558517 7.71633332570394 "T" "T" 5
"36573" 558527 8.91600006421407 "T" "T" 5
"36574" 558529 7.67133332888286 "T" "T" 5
"36575" 558535 7.07199988365173 "T" "T" 5
"36576" 558621 6.84299999872843 "T" "T" 5
"36577" 558622 6.94066667556763 "T" "T" 5
"36578" 558628 6.43666664759318 "T" "T" 5
"36579" 558632 6.97800000508627 "T" "T" 5
"36580" 558635 6.79733327229818 "T" "T" 5
"36581" 558641 7.15233337084453 "T" "T" 5
"36582" 558643 6.90400002797444 "T" "T" 5
"36583" 558648 6.37800000508626 "T" "T" 5
"36584" 558653 6.95433336893718 "T" "T" 5
"36585" 558660 6.37800000508626 "T" "T" 5
"36586" 558661 6.4149999777476 "T" "T" 5
"36587" 558665 6.56066665649414 "T" "T" 5
"36588" 558741 8.51966667175293 "T" "T" 5
"36589" 558744 9.24799995422364 "T" "T" 5
"36590" 558750 8.7473334312439 "T" "T" 5
"36591" 558753 8.38466664950053 "T" "T" 5
"36592" 558759 9.50633335113525 "T" "T" 5
"36593" 558775 7.99299998283386 "T" "T" 5
"36594" 558777 8.61833338737488 "T" "T" 5
"36595" 558794 8.19766669273377 "T" "T" 5
"36596" 558843 8.72266667683919 "T" "T" 5
"36597" 558847 9.27033338546753 "T" "T" 5
"36598" 558851 9.53866669336955 "T" "T" 5
"36599" 558857 9.37633333206177 "T" "T" 5
"36600" 558867 9.84699993133545 "T" "T" 5
"36601" 558903 8.32500006357829 "T" "T" 5
"36602" 558906 8.11933326721191 "T" "T" 5
"36603" 558908 8.75533337593079 "T" "T" 5
"36604" 558910 8.5656666914622 "T" "T" 5
"36605" 558913 8.8103334903717 "T" "T" 5
"36606" 558917 8.10333334604899 "T" "T" 5
"36607" 558924 8.06699999173482 "T" "T" 5
"36608" 558929 9.06000006993612 "T" "T" 5
"36609" 558930 8.07166668574015 "T" "T" 5
"36610" 558932 8.79333341916402 "T" "T" 5
"36611" 558934 8.58766665458679 "T" "T" 5
"36612" 558983 8.617999903361 "T" "T" 5
"36613" 558985 9.01766659418742 "T" "T" 5
"36614" 558992 9.68966668446858 "T" "T" 5
"36615" 558994 9.21633348464966 "T" "T" 5
"36616" 559004 9.02866665522257 "T" "T" 5
"36617" 559009 9.16266651153564 "T" "T" 5
"36618" 559589 9.72233320871989 "T" "T" 5
"36619" 559602 9.93133335113528 "T" "T" 5
"36620" 559619 9.57833331425984 "T" "T" 5
"36621" 559620 9.33633330663045 "T" "T" 5
"36622" 559627 9.7743332862854 "T" "T" 5
"36623" 559630 9.56400000254313 "T" "T" 5
"36624" 559676 7.99966662724813 "T" "T" 5
"36625" 559677 7.55000001589457 "T" "T" 5
"36626" 559683 7.57699996630351 "T" "T" 5
"36627" 559691 8.14266675313313 "T" "T" 5
"36628" 559693 8.278666639328 "T" "T" 5
"36629" 559695 7.97500004768372 "T" "T" 5
"36630" 559697 7.81933329900106 "T" "T" 5
"36631" 559746 7.78333333333333 "T" "T" 5
"36632" 559755 9.40033340454102 "T" "T" 5
"36633" 559772 8.93299989700317 "T" "T" 5
"36634" 559775 9.72900005976359 "T" "T" 5
"36635" 559777 8.56799998283386 "T" "T" 5
"36636" 559779 9.81400009791057 "T" "T" 5
"36637" 559833 7.60766655604044 "T" "T" 5
"36638" 559838 7.37100001970927 "R" "T" 5
"36639" 559844 7.54233333269755 "T" "T" 5
"36640" 559845 7.86666671435038 "T" "T" 5
"36641" 559847 7.39933338165283 "T" "T" 5
"36642" 559851 7.3613333384196 "T" "T" 5
"36643" 559857 7.25666669209798 "T" "T" 5
"36644" 559860 7.8396667321523 "T" "T" 5
"36645" 559863 7.33999994595846 "T" "T" 5
"36646" 559920 7.53499999046326 "T" "T" 5
"36647" 559923 6.9203332901001 "T" "T" 5
"36648" 559929 6.70300005276998 "T" "T" 5
"36649" 559931 7.65633335113526 "T" "T" 5
"36650" 559933 7.18366669019063 "T" "T" 5
"36651" 559938 7.69300004641215 "T" "T" 5
"36652" 559939 7.32499996821086 "R" "R" 5
"36653" 559941 7.84866662025452 "T" "T" 5
"36654" 559948 6.76433331171672 "T" "T" 5
"36655" 559984 7.64166663487753 "T" "T" 5
"36656" 559985 8.26266663869222 "T" "T" 5
"36657" 559993 8.07100005149842 "T" "T" 5
"36658" 559996 8.26266663869222 "T" "T" 5
"36659" 559997 6.86233326594034 "T" "T" 5
"36660" 560066 7.13166669209799 "T" "T" 5
"36661" 560069 7.87366665204367 "T" "T" 5
"36662" 560080 7.57533334096273 "T" "T" 5
"36663" 560090 7.72299997011821 "T" "T" 5
"36664" 560091 8.01866663297017 "T" "T" 5
"36665" 560094 7.86633334159851 "T" "T" 5
"36666" 560098 7.54966656366984 "T" "T" 5
"36667" 560100 8.28333333333333 "T" "T" 5
"36668" 560105 6.95399998029073 "T" "T" 5
"36669" 560108 7.58233329455058 "T" "T" 5
"36670" 560113 8.04266668955485 "T" "T" 5
"36671" 560120 7.86699995994568 "T" "T" 5
"36672" 560122 7.6563333829244 "T" "T" 5
"36673" 560164 7.81166663169861 "T" "T" 5
"36674" 560170 8.21399993896485 "T" "T" 5
"36675" 560171 9.03433335622152 "T" "T" 5
"36676" 560173 8.13766667048137 "T" "T" 5
"36677" 560176 7.77733338673909 "T" "T" 5
"36678" 560209 9.11800006230672 "T" "T" 5
"36679" 560259 7.13899998664855 "T" "T" 5
"36680" 560262 8.29633334477743 "T" "T" 5
"36681" 560265 8.70899998346965 "T" "T" 5
"36682" 560268 7.07633336385092 "T" "T" 5
"36683" 560324 7.59899994532268 "T" "T" 5
"36684" 560328 8.99133342107137 "T" "T" 5
"36685" 560338 7.23499995867411 "T" "T" 5
"36686" 560341 7.99300004641215 "T" "T" 5
"36687" 560346 7.63700009981791 "T" "T" 5
"36688" 560348 8.04433325131734 "T" "T" 5
"36689" 560358 7.86633337338766 "T" "T" 5
"36690" 560361 7.2196666876475 "T" "T" 5
"36691" 560362 9.19133335749309 "T" "T" 5
"36692" 560369 8.54700004259745 "T" "T" 5
"36693" 560408 7.55000001589457 "T" "T" 5
"36694" 560411 8.70966671307882 "T" "T" 5
"36695" 560413 9.14133342107137 "T" "T" 5
"36696" 560418 9.33400001525879 "T" "T" 5
"36697" 560421 7.28333342870076 "M" "M" 5
"36698" 560425 8.38533333142598 "T" "T" 5
"36699" 560428 8.97200005849202 "T" "T" 5
"36700" 560429 8.61966660817464 "T" "T" 5
"36701" 560432 8.02566658655802 "T" "T" 5
"36702" 560434 7.38366665840149 "T" "T" 5
"36703" 560486 9.59400005340576 "T" "T" 5
"36704" 560952 9.88666667938232 "T" "T" 5
"36705" 561168 9.73333330154419 "T" "T" 5
"36706" 561329 9.73466663360596 "T" "T" 5
"36707" 561397 9.22000007629395 "T" "T" 5
"36708" 561456 9.55999994277954 "T" "T" 5
"36709" 579008 9.33433326085408 "M" "M" 5
"36710" 579351 9.73999999364217 "T" "T" 5
"36711" 612839 7.00299997329712 "T" "T" 5
"36712" 612853 5.77766668001811 "M" "M" 5
"36713" 612865 6.38533328374227 "T" "T" 5
"36714" 612941 3.8539999961853 "M" "M" 5
"36715" 612999 4.28799996376038 "M" "M" 5
"36716" 613192 5.09366663297017 "M" "M" 5
"36717" 613252 5.01999999682108 "M" "M" 5
"36718" 613398 4.38333338896433 "T" "T" 5
"36719" 613437 5.59700004259745 "T" "M" 5
"36720" 613446 6.98700003623962 "T" "T" 5
"36721" 613468 4.41533328692118 "T" "T" 5
"36722" 613470 5.63099999427796 "M" "M" 5
"36723" 613483 6.60266672770182 "T" "T" 5
"36724" 613499 5.09233331680297 "T" "T" 5
"36725" 613505 4.09100000063578 "T" "T" 5
"36726" 613522 5.80733335812887 "M" "M" 5
"36727" 613558 5.64666670163473 "T" "T" 5
"36728" 613574 7.38666666348775 "T" "T" 5
"36729" 613577 7.09100000063578 "T" "T" 5
"36730" 613587 6.11666669845581 "M" "M" 5
"36731" 613591 5.90400001207987 "T" "T" 5
"36732" 613610 7.05333333015442 "T" "T" 5
"36733" 613642 5.37899998029074 "T" "T" 5
"36734" 613666 6.03566664059957 "T" "T" 5
"36735" 613673 5.97699996630351 "T" "T" 5
"36736" 613696 5.37733337084453 "M" "M" 5
"36737" 613732 5.303666639328 "M" "M" 5
"36738" 613744 6.00933334032695 "T" "T" 5
"36739" 613745 5.56033334732055 "T" "T" 5
"36740" 613754 6.52533334096272 "T" "T" 5
"36741" 613759 6.46166666348775 "M" "M" 5
"36742" 613781 5.09233331680297 "T" "T" 5
"36743" 613792 6.07333331108093 "M" "M" 5
"36744" 613838 5.03566670417785 "M" "M" 5
"36745" 613865 5.11266665458679 "T" "T" 5
"36746" 613878 7.00766666730245 "T" "T" 5
"36747" 613930 5.32766669591268 "T" "T" 5
